X,Y,PDOP_maxim,HDOP_max,Type_de_co,Type_de_r�,Date_GPS,Heure_GPS,Etat_de_mi,Nom_de_car,Fichiers_d,Positions_,Positions2,Nom_du_dic,Semaine_GP,Seconde_GP,Hauteur_GN,Pr�cisio,Pr�cis_1,D�v_std,Latitude,Longitude,ID_Point
693370.9965890632011,6864938.555403251200914,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:05,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375141.000,107.422,2.8,2.3,,48.884428887,2.909605983,685665
693369.773358047241345,6864937.018722864799201,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:06,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375142.000,107.349,2.8,2.3,,48.884415055,2.909589327,685666
693367.116125076427124,6864934.340050593018532,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:07,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375143.000,107.314,2.9,2.6,,48.884390938,2.909553135,685667
693363.554045209893957,6864930.660470225848258,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:08,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375144.000,107.169,2.9,2.5,,48.884357811,2.909504619,685668
693359.876446353271604,6864926.872226250357926,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:09,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375145.000,107.068,2.8,2.4,,48.884323706,2.909454530,685669
693356.411517557222396,6864923.238269635476172,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:10,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375146.000,106.943,2.9,2.5,,48.884290990,2.909407339,685670
693352.284053908078931,6864919.745767279528081,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:11,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375147.000,106.820,2.8,2.4,,48.884259539,2.909351111,685671
693348.197306071291678,6864915.583650044165552,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:12,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375148.000,106.652,2.8,2.4,,48.884222067,2.909295449,685672
693345.018548796884716,6864911.744569489732385,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:13,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375149.000,106.496,2.8,2.4,,48.884187510,2.909252163,685673
693341.780621655052528,6864908.004181962460279,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:14,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375150.000,106.326,3.0,2.6,,48.884153839,2.909208070,685674
693338.753733717720024,6864904.736249260604382,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:15,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375151.000,106.168,2.8,2.4,,48.884124419,2.909166846,685675
693336.687392513500527,6864902.125333902426064,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:16,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375152.000,106.074,2.8,2.4,,48.884100918,2.909138710,685676
693335.62084731599316,6864900.82260359916836,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:17,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375153.000,106.020,2.8,2.4,,48.884089192,2.909124187,685677
693335.611715620267205,6864900.844007561914623,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:18,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375154.000,106.016,2.8,2.4,,48.884089384,2.909124062,685678
693335.986343327560462,6864901.233943214640021,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:19,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375155.000,106.014,2.8,2.4,,48.884092894,2.909129165,685679
693337.290266350726597,6864902.670717976987362,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:20,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375156.000,106.053,2.8,2.4,,48.884105829,2.909146922,685680
693338.092746316106059,6864904.818411400541663,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:21,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375157.000,106.053,2.9,2.4,,48.884125151,2.909157831,685681
693337.875882453168742,6864906.491499242372811,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:22,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375158.000,106.115,2.8,2.4,,48.884140195,2.909154848,685682
693337.658151422278024,6864906.899245221167803,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:23,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375159.000,106.115,2.8,2.4,,48.884143860,2.909151873,685683
693337.801957529387437,6864906.7423953153193,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:24,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375160.000,106.082,2.8,2.4,,48.884142451,2.909153836,685684
693338.807063845451921,6864906.162340953014791,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:25,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375161.000,106.072,2.8,2.4,,48.884137245,2.909167551,685685
693341.246991251478903,6864906.106781233102083,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:26,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375162.000,106.134,2.8,2.4,,48.884136770,2.909200823,685686
693344.379550820332952,6864908.13926665019244,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:27,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375163.000,106.233,2.8,2.4,,48.884155081,2.909243507,685687
693348.096165197202936,6864912.425577569752932,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:28,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375164.000,106.384,2.8,2.4,,48.884193666,2.909294119,685688
693351.805990629713051,6864916.828137366101146,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:29,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375165.000,106.534,2.8,2.4,,48.884233296,2.909344638,685689
693355.031374655663967,6864920.550976092927158,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:30,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375166.000,106.679,2.8,2.4,,48.884266809,2.909388561,685690
693357.68429508106783,6864923.68734693992883,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:31,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375167.000,106.807,2.9,2.5,,48.884295042,2.909424688,685691
693360.555246537784114,6864926.859372086822987,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:32,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375168.000,106.972,2.9,2.4,,48.884323597,2.909463787,685692
693363.659263929352164,6864929.684965534135699,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:33,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375169.000,107.115,3.0,2.6,,48.884349040,2.909506069,685693
693366.625199597561732,6864931.68921468872577,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:34,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375170.000,107.166,3.0,2.8,,48.884367094,2.909546482,685694
693369.460934043629095,6864933.939395890571177,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:35,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375171.000,107.230,2.9,2.4,,48.884387359,2.909585115,685695
693371.981610226677731,6864936.17487330827862,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:36,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375172.000,107.291,3.0,2.9,,48.884407489,2.909619452,685696
693373.582608791650273,6864938.338671071454883,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:37,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375173.000,107.329,2.9,2.6,,48.884426964,2.909641250,685697
693374.70285169815179,6864940.478380938991904,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:38,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375174.000,107.449,2.8,2.4,,48.884446218,2.909656492,685698
693375.814034062088467,6864942.471986170858145,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:39,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375175.000,107.573,2.8,2.4,,48.884464158,2.909671613,685699
693376.828911370015703,6864944.000168031081557,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:40,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375176.000,107.588,2.8,2.3,,48.884477912,2.909685429,685700
693377.792280684341677,6864945.052445039153099,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:41,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375177.000,107.635,2.8,2.3,,48.884487385,2.909698549,685701
693378.663517906563357,6864945.926123785786331,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:42,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375178.000,107.677,2.8,2.3,,48.884495251,2.909710415,685702
693380.303441695636138,6864947.403874420560896,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:43,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375179.000,107.756,2.8,2.3,,48.884508557,2.909732755,685703
693383.366706814384088,6864950.107005598954856,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:44,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375180.000,107.877,2.8,2.3,,48.884532897,2.909774484,685704
693387.317506121704355,6864953.551545234397054,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:45,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375181.000,107.989,2.8,2.3,,48.884563915,2.909828304,685705
693391.706633687485009,6864957.206161214970052,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:46,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375182.000,108.076,2.8,2.4,,48.884596826,2.909888098,685706
693396.882871801848523,6864961.229435993358493,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:47,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375183.000,108.194,2.8,2.4,,48.884633060,2.909958619,685707
693402.998996856389567,6864965.713423658162355,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:48,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375184.000,108.357,2.8,2.4,,48.884673447,2.910041950,685708
693409.785733162076212,6864970.382659632712603,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:49,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375185.000,108.544,2.8,2.3,,48.884715507,2.910134423,685709
693416.433066098834388,6864974.65045377612114,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:50,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375186.000,108.671,2.8,2.4,,48.884753955,2.910225001,685710
693422.473469121963717,6864978.111532906070352,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:51,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375187.000,108.748,2.8,2.3,,48.884785142,2.910307316,685711
693426.771580363623798,6864980.392554702237248,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:52,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375188.000,108.808,2.8,2.3,,48.884805699,2.910365891,685712
693429.337791753117926,6864981.670793392695487,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:53,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375189.000,108.844,2.8,2.3,,48.884817221,2.910400864,685713
693431.319875327986665,6864983.17088526673615,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:54,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375190.000,108.899,2.8,2.3,,48.884830731,2.910427869,685714
693432.395628870115615,6864985.123053255490959,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:55,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375191.000,108.955,2.8,2.3,,48.884848298,2.910442508,685715
693432.617077558301389,6864986.905019387602806,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:56,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375192.000,108.998,2.8,2.3,,48.884864325,2.910445500,685716
693432.491958474623971,6864988.386664779856801,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:57,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375193.000,109.057,2.8,2.3,,48.884877648,2.910443771,685717
693432.178167686914094,6864989.417476618662477,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:58,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375194.000,109.092,2.8,2.3,,48.884886915,2.910439476,685718
693431.929210904054344,6864990.026464607566595,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:12:59,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375195.000,109.100,2.9,2.5,,48.884892389,2.910436072,685719
693431.801705762161873,6864990.246570251882076,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:00,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375196.000,109.101,2.8,2.3,,48.884894367,2.910434330,685720
693431.796976321726106,6864990.207474010065198,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:01,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375197.000,109.093,2.8,2.3,,48.884894016,2.910434266,685721
693431.788351135677658,6864990.195523847825825,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:02,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375198.000,109.086,2.8,2.3,,48.884893908,2.910434149,685722
693431.783525725244544,6864990.184681927785277,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:03,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375199.000,109.079,2.8,2.3,,48.884893811,2.910434083,685723
693431.781854915316217,6864990.173836429603398,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:04,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375200.000,109.086,2.8,2.3,,48.884893713,2.910434060,685724
693431.776509218616411,6864990.164177189581096,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:05,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375201.000,109.083,2.8,2.3,,48.884893626,2.910433988,685725
693431.792867118259892,6864990.128974143415689,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:06,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375202.000,109.093,2.8,2.3,,48.884893310,2.910434211,685726
693431.801868784124963,6864990.102239480242133,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:07,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375203.000,109.111,2.8,2.3,,48.884893069,2.910434334,685727
693431.805989361484535,6864990.089695404283702,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:08,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375204.000,109.125,2.8,2.3,,48.884892957,2.910434391,685728
693431.805666039930657,6864990.075858392752707,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:09,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375205.000,109.138,2.8,2.3,,48.884892832,2.910434387,685729
693431.805908676818945,6864990.065729250200093,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:10,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375206.000,109.145,2.8,2.3,,48.884892741,2.910434390,685730
693431.8049574989127,6864990.054257122799754,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:11,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375207.000,109.158,2.8,2.3,,48.884892638,2.910434377,685731
693431.805124382139184,6864990.043038691394031,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:12,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375208.000,109.173,2.8,2.3,,48.884892537,2.910434380,685732
693431.8031119821826,6864990.034256438724697,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:13,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375209.000,109.183,2.8,2.3,,48.884892458,2.910434352,685733
693431.801274597644806,6864990.023109815083444,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:14,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375210.000,109.194,2.8,2.3,,48.884892358,2.910434328,685734
693431.799105632235296,6864990.016112460754812,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:15,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375211.000,109.201,2.8,2.3,,48.884892295,2.910434298,685735
693431.794127152767032,6864990.010138135403395,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:16,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375212.000,109.210,2.8,2.3,,48.884892241,2.910434230,685736
693431.786190167069435,6864990.003541354089975,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:17,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375213.000,109.217,2.8,2.3,,48.884892182,2.910434122,685737
693431.781347541254945,6864989.99942112993449,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:18,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375214.000,109.224,2.8,2.3,,48.884892145,2.910434056,685738
693431.77445789356716,6864989.993054943159223,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:19,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375215.000,109.230,2.8,2.3,,48.884892087,2.910433962,685739
693431.769788652425632,6864989.990186142735183,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:20,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375216.000,109.230,2.8,2.3,,48.884892061,2.910433899,685740
693431.76539154862985,6864989.988035560585558,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:21,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375217.000,109.231,2.8,2.3,,48.884892042,2.910433839,685741
693431.759553612675518,6864989.982386702671647,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:22,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375218.000,109.236,2.8,2.3,,48.884891991,2.910433759,685742
693431.76053307717666,6864989.976683755405247,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:23,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375219.000,109.240,2.8,2.3,,48.884891940,2.910433773,685743
693431.760434394818731,6864989.975594494491816,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:24,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375220.000,109.242,2.8,2.3,,48.884891930,2.910433771,685744
693431.75911610154435,6864989.980741547420621,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:25,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375221.000,109.243,2.8,2.3,,48.884891976,2.910433753,685745
693431.754808231024072,6864989.984825794585049,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:26,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375222.000,109.238,2.8,2.3,,48.884892013,2.910433695,685746
693431.751535673625767,6864989.986961901187897,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:27,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375223.000,109.239,2.8,2.3,,48.884892032,2.910433650,685747
693431.748014784301631,6864989.985783806070685,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:28,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375224.000,109.241,2.8,2.3,,48.884892022,2.910433602,685748
693431.743606487638317,6864989.985557025298476,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:29,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375225.000,109.243,2.8,2.3,,48.884892020,2.910433542,685749
693431.738499208819121,6864989.985632353462279,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:30,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375226.000,109.242,2.8,2.3,,48.884892020,2.910433472,685750
693431.733628017245792,6864989.990018555894494,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:31,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375227.000,109.244,2.8,2.3,,48.884892060,2.910433406,685751
693431.730949615361169,6864989.992084453813732,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:32,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375228.000,109.242,2.8,2.3,,48.884892078,2.910433369,685752
693431.729992361040786,6864989.995469554327428,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:33,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375229.000,109.244,2.8,2.3,,48.884892109,2.910433356,685753
693431.726128697977401,6864990.000364534556866,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:34,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375230.000,109.241,2.8,2.3,,48.884892153,2.910433303,685754
693431.724990232265554,6864990.00233597215265,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:35,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375231.000,109.244,2.8,2.3,,48.884892170,2.910433288,685755
693431.724209185689688,6864990.001038880087435,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:36,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375232.000,109.245,2.8,2.3,,48.884892159,2.910433277,685756
693431.721309412270784,6864989.999975972808897,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:37,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375233.000,109.252,2.8,2.3,,48.884892149,2.910433238,685757
693431.718289008247666,6864990.005426272749901,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:38,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375234.000,109.259,2.8,2.3,,48.884892198,2.910433196,685758
693431.712999456212856,6864990.011574492789805,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:39,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375235.000,109.250,2.8,2.3,,48.884892253,2.910433124,685759
693431.710006862529553,6864990.019643896259367,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:40,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375236.000,109.251,2.8,2.3,,48.884892326,2.910433083,685760
693431.706902868580073,6864990.027203507721424,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:41,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375237.000,109.243,2.8,2.3,,48.884892394,2.910433041,685761
693431.703329871757887,6864990.032306763343513,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:42,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375238.000,109.245,2.8,2.3,,48.884892440,2.910432992,685762
693431.700293884379789,6864990.035810112953186,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:43,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375239.000,109.245,2.8,2.3,,48.884892471,2.910432950,685763
693431.696382199646905,6864990.037112528458238,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:44,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375240.000,109.241,2.8,2.3,,48.884892483,2.910432897,685764
693431.698475095909089,6864990.042742455378175,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:45,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375241.000,109.244,2.8,2.3,,48.884892533,2.910432925,685765
693431.694185324362479,6864990.049306749366224,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:46,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375242.000,109.237,2.8,2.3,,48.884892592,2.910432867,685766
693431.696007398422807,6864990.050324521027505,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:47,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375243.000,109.233,2.8,2.3,,48.884892601,2.910432892,685767
693431.694722753483802,6864990.053130539134145,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:48,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375244.000,109.235,2.8,2.3,,48.884892627,2.910432874,685768
693431.694184630759992,6864990.057117798365653,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:49,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375245.000,109.232,2.8,2.3,,48.884892663,2.910432867,685769
693431.693035261356272,6864990.061267997138202,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:50,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375246.000,109.226,2.8,2.3,,48.884892700,2.910432851,685770
693431.690436785691418,6864990.061363658867776,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:51,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375247.000,109.217,2.8,2.3,,48.884892701,2.910432816,685771
693431.690251603489742,6864990.061502937227488,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:52,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375248.000,109.219,2.8,2.3,,48.884892702,2.910432813,685772
693431.690775185124949,6864990.059856690466404,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:53,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375249.000,109.221,2.8,2.3,,48.884892687,2.910432820,685773
693431.690626885043457,6864990.060505851171911,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:54,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375250.000,109.221,2.8,2.3,,48.884892693,2.910432818,685774
693431.690031949430704,6864990.061572721228004,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:55,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375251.000,109.227,2.8,2.3,,48.884892703,2.910432810,685775
693431.691631792928092,6864990.060388819314539,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:56,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375252.000,109.234,2.8,2.3,,48.884892692,2.910432832,685776
693431.690014788531698,6864990.058235082775354,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:13:57,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375253.000,109.235,2.8,2.3,,48.884892673,2.910432810,685777
